,file_id,sarcasm,text,label,emotion,id,duration,mfccs,spectral_centroid,spectral_bandwidth,pitch,energy,loudness
221,sar_sicily_2,0, Today I am finally getting that promotion. Imagine it. Me! Rooling the office with an iron- B-,1,joy,222,6.329977324263038,"[-564.32666015625, 61.58672332763672, -21.548988342285156, 27.51523208618164, 8.610026359558105, 1.8796972036361694, -17.051342010498047, -4.680006980895996, -3.451864004135132, -10.52521800994873, -7.8468194007873535, -5.574462890625, -13.057867050170898]",3119.861216455141,2737.1602383783793,1866.6736,0.00038215785666906494,0.014352508
222,1_1185,0,I think tonight was a very good start.,1,joy,223,2.688,"[-674.7941284179688, 99.19933319091797, -24.45517921447754, 0.9599841237068176, 6.423962593078613, -13.280749320983887, -12.941904067993164, -3.0293049812316895, -4.868494510650635, -8.553096771240234, -0.3446623384952545, 3.8492186069488525, 1.0957837104797363]",3751.4194312580153,3631.2373479391317,1852.1702,3.3703141121400724e-05,0.003542844
223,sar_sicily_8,0, Fantastic! The Shadow Board should be pleased!,1,joy,224,3.0,"[-516.811767578125, 72.14415740966797, -20.354244232177734, 37.572166442871094, 6.164743423461914, 14.388134002685547, -13.943008422851562, -0.14385633170604706, -1.6973254680633545, -4.260631561279297, 0.5748632550239563, -0.9129964113235474, -3.428175210952759]",3797.772048330293,3069.149273629124,1962.155,0.0005988294467363769,0.017840315
224,sar_sicily_12,0," So it all worked out. We survived Armageddon, and I think I might get along with Brett after all.",1,joy,225,6.600430839002268,"[-633.70068359375, 90.7275390625, -4.917891502380371, 12.41492748260498, -3.142711639404297, 1.8085774183273315, -5.248900890350342, 1.0706911087036133, 0.9714944362640381, -5.56731653213501, -5.792379379272461, 1.072513222694397, -4.837818622589111]",3021.1083691043227,2976.636140751735,1657.3015,0.00013770855437300473,0.008762371
225,sar_sicily_19,0," It's Aspen! We made it! Well, looks like you're gonna be reunited with Rupert after all.",1,joy,226,4.5,"[-577.8867797851562, 108.1676025390625, -7.077391147613525, 30.735477447509766, 2.300966501235962, 7.444415092468262, -7.2262163162231445, -6.527446269989014, -2.286990165710449, -13.238445281982422, -12.650659561157227, -8.3289213180542, -7.432717800140381]",3090.5417266883887,2552.169940005693,1675.5641,0.000260835197296873,0.013391595
226,sar_sicily_34,0, Lasting Christmas last arrived on the Christmas Christmas!,1,joy,227,5.248,"[-498.60565185546875, 51.71356964111328, -36.63038635253906, 30.97943687438965, -33.677093505859375, 9.5162353515625, -17.968624114990234, -13.115060806274414, -7.280238628387451, -14.328981399536133, -3.9171383380889893, -13.158242225646973, 3.2222540378570557]",5501.069311469408,2976.621262072185,1895.493,0.0013666684792293766,0.028531352
227,21605,0,this was so much better than the first time we went out,1,joy,228,2.27,"[-585.9436645507812, 129.0093994140625, -0.6986968517303467, 29.399490356445312, -5.2156662940979, 9.799578666687012, -11.025129318237305, -4.122690200805664, -1.304694652557373, 2.150568723678589, -5.570988178253174, -6.967338562011719, 7.649751663208008]",2532.5428855958885,2046.8878165071305,1737.4779,0.00014178406871066416,0.009497717
228,21575,0,"oh, my big scene is coming up, big scene coming out",1,joy,229,4.059977324263039,"[-557.0108642578125, 109.55461883544922, 0.9855810403823853, 14.294665336608887, 11.474556922912598, 2.701148509979248, -10.490446090698242, -1.8748503923416138, -1.5823149681091309, -10.611798286437988, -7.610714435577393, -4.9412665367126465, -2.0704538822174072]",2216.7352682647133,2049.9608473241447,1603.4076,0.00042688031574639055,0.01604965
229,2110,0,"so, good new the divorce is finalized and the paper is here",1,joy,230,4.44,"[-536.2691650390625, 86.63145446777344, -19.837051391601562, 0.37019750475883484, 0.06609629094600677, 3.7120094299316406, -2.8102800846099854, -7.985375881195068, -2.9301750659942627, -4.478443145751953, -6.300034046173096, -2.219244956970215, 1.7171461582183838]",4042.187085498675,2634.867433695146,1686.4902,0.0010523181904451087,0.021850063
230,188,0,"hey ross, wouldn't it be great if we can go for like 2 straight hours without dropping?",1,joy,231,3.65,"[-489.4952392578125, 103.14435577392578, -58.76890563964844, 15.61034870147705, -23.54294776916504, 27.7176456451416, -13.28710651397705, -1.8179726600646973, -4.190857410430908, 8.037577629089355, -0.9858243465423584, -2.5810964107513428, 5.474368572235107]",3551.1107448496737,3185.916742862551,1831.8893,7.732443969032658e-05,0.007018934
231,10517,0,would you look at her she's so peaceful,1,joy,232,6.03,"[-658.3554077148438, 64.33527374267578, -5.632636547088623, 15.0899019241333, -0.36855068802833557, -2.597691535949707, -8.205944061279297, -6.677644729614258, -1.465437889099121, -4.7159271240234375, -4.085218906402588, -2.1533124446868896, -2.8836352825164795]",3943.4024052144996,3357.256768959748,1648.9806,9.694104106364832e-05,0.005655831
232,17509,0,that's great good for you guys.,1,joy,233,2.19,"[-495.3136901855469, 122.56121826171875, -42.31247329711914, 16.881418228149414, -2.1530165672302246, 0.0805729478597641, -9.470636367797852, -10.133599281311035, -9.003432273864746, -15.952934265136719, 1.0499842166900635, -2.9532761573791504, -6.307363986968994]",2853.214388112211,2268.676517541983,1682.147,0.0003576711883100962,0.014839755
233,10499,0,we had the best time,1,joy,234,1.98,"[-569.8699951171875, 106.89901733398438, -24.625598907470703, 31.398195266723633, 7.096839427947998, 1.7866250276565552, 3.733048915863037, 2.8798279762268066, -0.10444863885641098, 1.7075530290603638, 0.44604259729385376, -0.6912936568260193, 3.82527232170105]",2655.65791189904,2907.8632519950224,1731.0087,0.0002070965846963917,0.010183949
234,2180,0," Look, I want to apologize for saying your method was stupid. And maybe ask you to be my teacher again.",0,sadness,235,13.03,"[-654.4155883789062, 49.943748474121094, -2.3431265354156494, 16.922887802124023, 10.451021194458008, 6.373706817626953, 1.174953579902649, -4.960184574127197, -1.523151159286499, -2.00954270362854, -0.08572308719158173, -0.15934795141220093, -1.2203243970870972]",4675.187450867255,3788.08708799304,1835.4906,0.00011637357629735469,0.005237678
235,sar_sicily_45,0," A flat? Oh no! No, I'll be late for the party! No signal! You gotta be kidding me.",0,sadness,236,9.472,"[-700.2559204101562, 41.35124588012695, -8.945358276367188, 10.35267448425293, -3.7627711296081543, -0.38053423166275024, -2.83444881439209, 2.870060682296753, -4.934417247772217, -9.672849655151367, 2.292634963989258, 0.001499652280472219, -3.078986406326294]",6126.501724676159,4322.319607352719,1729.5862,2.2859058787559604e-05,0.0025902514
236,10834,0," Okay. Hi. Look, about what happened earlier. Oh, it was.",0,sadness,237,4.78,"[-680.7147827148438, 82.65760803222656, 4.309353351593018, 18.863035202026367, 13.293140411376953, 6.798093795776367, 0.32916972041130066, -1.9140639305114746, -2.814436435699463, -5.091017723083496, -1.0561034679412842, -3.3790018558502197, -4.315878391265869]",3383.8098388227895,3435.204937635816,1779.7755,4.266171332372624e-05,0.0037986746
237,15858,0, God,0,sadness,238,1.3799773242630387,"[-595.5883178710938, 117.20848083496094, -2.9619224071502686, 26.566022872924805, -6.188616752624512, -10.866890907287598, -14.45620346069336, 10.935077667236328, 0.6046774983406067, -5.584423542022705, -1.5281187295913696, -2.914226770401001, 1.1486505270004272]",3583.182533426575,2917.387801672058,1513.3575,0.0001482216145995139,0.008633717
238,sar_sicily_41,0, aww wicked i cant see this coming buh buh buh my lust oh blood,0,sadness,239,8.384,"[-596.454833984375, 50.881263732910156, -31.716947555541992, 37.817604064941406, -20.103078842163086, 13.956957817077637, -2.342169761657715, -10.218557357788086, -19.956401824951172, -17.875680923461914, 2.3400895595550537, -3.2952990531921387, -3.9701969623565674]",5841.862787616313,3612.864353821092,1927.3862,0.00012550424338903744,0.008133646
239,8243,0, No. Now even have a date.,0,sadness,240,4.11,"[-648.2072143554688, 60.48116683959961, -11.552908897399902, 20.156965255737305, -1.7281848192214966, -1.6294076442718506, -1.3007469177246094, 8.655597686767578, 4.01382303237915, -3.5837559700012207, 6.210264682769775, 1.2935653924942017, -0.12105511128902435]",4071.202434752761,3142.27584358747,1908.4581,0.00014433921366390198,0.0068041733
240,6497,0, is for me not to see you anymore.,0,sadness,241,4.15,"[-623.7750244140625, 68.9208755493164, 7.6116719245910645, 24.32205581665039, 10.788500785827637, 10.196630477905273, 3.0576655864715576, -2.6422438621520996, -0.9354920387268066, -4.8412275314331055, -0.2900151312351227, -3.496295213699341, -8.538336753845215]",5671.5856017455735,3679.4518887905087,1359.5155,0.00038763481427570403,0.012216914
241,1306,0," Oh shoot, I work Monday nights.",0,sadness,242,2.65,"[-713.843994140625, 79.000732421875, -24.389461517333984, 26.92704963684082, 9.58064079284668, 6.268471717834473, -6.236509323120117, -1.9149056673049927, 5.082798957824707, -2.3988678455352783, -0.023755202069878578, 1.2574001550674438, -3.7175064086914062]",3604.1684716719788,3367.513754889515,2099.435,2.7190408244373933e-05,0.0037199878
242,22885,0, I got some bad news.,0,sadness,243,1.63,"[-546.3828735351562, 115.66515350341797, -0.06357266008853912, 35.443111419677734, 13.456658363342285, 9.020295143127441, -12.037186622619629, 1.3207881450653076, -7.921630859375, -6.742748737335205, 3.0342419147491455, -5.69771671295166, -9.971013069152832]",2863.7410164604917,2315.3141213455983,1447.9956,0.0003634249131027427,0.014564995
243,3398,0, So Rachel and I broke up.,0,sadness,244,1.77,"[-530.9341430664062, 137.42800903320312, -14.34768009185791, 9.647248268127441, -7.286139011383057, 2.0183792114257812, -1.6139761209487915, -1.3140075206756592, -8.597139358520508, -6.019541263580322, -5.496389389038086, -12.704973220825195, -1.923201560974121]",2361.6065237119406,2337.1283614096096,1682.4797,0.0002505250149808518,0.012504828
244,4719,0, It's just changed everything.,0,sadness,245,2.65,"[-652.3919067382812, 55.54535675048828, -25.13127899169922, 19.414873123168945, -5.392898082733154, 4.610994338989258, -2.1296756267547607, 0.27138304710388184, 0.5443623065948486, -4.293111324310303, -5.079211235046387, -5.215961456298828, -5.557277202606201]",4032.494832086078,3509.5732711576798,1996.6608,5.4513844528527925e-05,0.0046771364
245,sar_sicily_31,0, What kind of God let this happen? Ehhhhh!,0,sadness,246,3.6906666666666665,"[-529.6935424804688, 60.43607711791992, -40.58761978149414, 31.868751525878906, -17.403419494628906, 8.941110610961914, -6.429371356964111, -20.70755958557129, -13.463920593261719, -9.319047927856445, 2.072014331817627, 8.277702331542969, 0.8643967509269714]",5179.686188108439,3531.2806585743433,2057.8452,0.0004223821135614649,0.014955342
246,sar_sicily_20,0, My expert hand-crafting. Be smirged. Be smirged.,0,sadness,247,5.7,"[-624.0506591796875, 35.181888580322266, -26.430538177490234, 23.684059143066406, -2.554151773452759, -0.18824435770511627, -6.723519802093506, -3.3164479732513428, -4.660919666290283, -2.407924175262451, -5.5006794929504395, -7.503768444061279, -6.99390983581543]",4890.545263144658,3133.3925626184455,2074.898,0.00016582552903059982,0.009034189
247,581,0, This is my baby gonna have a simple Joey.,0,sadness,248,2.44,"[-574.260498046875, 86.05224609375, -0.22051221132278442, 38.405189514160156, 20.219444274902344, 7.651061058044434, 7.553097724914551, 9.73072338104248, 3.9153213500976562, 1.5014064311981201, 0.3668915927410126, 1.7173303365707397, 1.8323487043380737]",3527.7166106062987,3333.3687460321307,1649.2383,0.0003064662070749577,0.010473686
248,sar_sicily_17,0, It's me. I'm the swarer. I'm ruining my child.,0,sadness,249,9.799977324263038,"[-567.9887084960938, 62.6964225769043, -21.236364364624023, -8.533879280090332, -18.044851303100586, -15.830912590026855, -4.429465293884277, -4.790377616882324, -9.100447654724121, -9.652599334716797, -5.80774450302124, -5.267530918121338, -5.482285499572754]",4185.566360440847,3475.9992305454803,1482.7322,0.0004290531935873034,0.012072684
249,evelyn_7,0,I'm sorry they took your rocket. They took something that you loved. It's gone forever.,0,sadness,250,9.322666666666667,"[-801.9609985351562, 38.487510681152344, -2.076763868331909, 28.392921447753906, 13.18970775604248, 15.034504890441895, 14.658041000366211, 2.120245933532715, 2.6725234985351562, -3.646620273590088, -4.750556468963623, -0.023129358887672424, -5.633504867553711]",5964.3289337144515,5284.696565291743,1728.9902,4.278783616130358e-06,0.001008989
250,sar_sicily_16,0," You can't tell this! When a mom is shunned by groceries, she has nothing! Please!",0,sadness,251,11.099977324263039,"[-574.031005859375, 54.59276580810547, -23.898048400878906, 7.387545108795166, -2.0987765789031982, -14.976786613464355, -22.02423095703125, -14.862507820129395, -7.543357849121094, -8.809720039367676, -5.718395709991455, -3.8854095935821533, -1.1569197177886963]",3505.3524903857297,2752.5796501034047,1801.8007,0.000481879160119662,0.013377754
251,sar_sicily_13,0, limbs. So happy for you. I'd clap but well.,0,sadness,252,4.0,"[-622.2825317382812, 77.12235260009766, 8.661931037902832, 24.000276565551758, 14.616219520568848, 18.794309616088867, -2.779681921005249, 14.434475898742676, 6.038989543914795, 0.5761986970901489, -1.6527245044708252, 1.5965262651443481, 2.977339744567871]",3332.996052828163,2988.050517501958,1602.1045,0.00022303006005665614,0.009698684
252,15286,0," And I'm very sorry, but I really don't know where your father is. And that's the truth.",0,sadness,253,6.15,"[-713.5266723632812, 60.18907165527344, -11.684496879577637, 12.28535270690918, -3.110292673110962, 2.980238437652588, -8.460582733154297, -5.0876078605651855, -9.917749404907227, -9.523724555969238, -3.5668318271636963, -4.102880954742432, -3.239490032196045]",5648.062873849025,3874.626870065934,1589.7043,3.4015073147354194e-05,0.0036330922
253,sar_sicily_11,0, Probot was gonna prove that I should run the company. Maybe JR was right to fire me.,0,sadness,254,4.499977324263039,"[-580.37060546875, 82.6715087890625, -2.763307571411133, 21.026927947998047, 12.828368186950684, 11.432329177856445, -0.8426003456115723, 0.13367092609405518, -1.963409423828125, -9.274985313415527, -6.390430450439453, -2.9302594661712646, -3.526905059814453]",2720.8108758766716,2696.4790697221924,1649.5771,0.0002452407896196429,0.009829252
254,15293,0," So, you know, I wanted to tell you yesterday, but I just... I feel all flupy and...",0,sadness,255,5.15,"[-614.0054321289062, 67.69979095458984, -21.028146743774414, 9.588113784790039, -0.9222022891044617, -4.359132289886475, -20.40226173400879, -9.435260772705078, -10.041912078857422, -14.46589183807373, -10.863858222961426, -8.795846939086914, -5.167344570159912]",4259.31610775945,2927.6005455577492,1837.4601,8.361822620890108e-05,0.0065972386
255,6219,0, I am so so so so sorry,0,sadness,256,3.9,"[-598.7351684570312, 100.02874755859375, -7.034501075744629, 17.880537033081055, -6.3636040687561035, -3.429253101348877, -11.821667671203613, -7.703117847442627, 4.1156206130981445, -8.936579704284668, -2.673436403274536, -0.627899169921875, -2.550567150115967]",2974.784773286359,2552.2452122894356,1819.5466,0.00024112852460194816,0.011866867
256,1_1189,0,"I'm sorry, I am not going back to the Renaissance fair.",0,sadness,257,3.136,"[-694.4996337890625, 104.30536651611328, -12.996810913085938, 15.572056770324707, 2.9614269733428955, -5.722346305847168, -12.386143684387207, -11.397570610046387, -1.0409314632415771, -7.898891925811768, -8.218973159790039, -2.8317530155181885, -0.7802699208259583]",3653.3476420832862,3230.511302391501,1664.3866,1.992988495194182e-05,0.0032889773
257,23455,0," David that I was in love with, David, who went to Russia and broke my heart, David. Oh my God.",0,sadness,258,6.15,"[-643.0043334960938, 83.20279693603516, -0.7077159881591797, 18.356128692626953, 2.197981119155884, -0.5445533394813538, -12.454452514648438, -5.520750045776367, -6.815115451812744, -11.723368644714355, -2.8835091590881348, -5.17234468460083, -5.029922008514404]",3295.782773096942,3215.8454375163315,1662.0155,9.026157577540248e-05,0.0064440565
258,16411,0," And I don't know what to do. Oh, can I throw up in my diaper genie?",0,sadness,259,3.9,"[-521.4177856445312, 72.55750274658203, -21.917919158935547, 18.164785385131836, -5.974931240081787, 2.2199032306671143, -5.275199890136719, -8.869526863098145, -7.232875347137451, -16.42171859741211, -11.736021041870117, -5.461036205291748, -9.35704517364502]",3676.895207418466,2837.1218830020666,1625.35,0.0008282617799306555,0.020274108
259,1_1470,0,I don't know. It just died. I'm getting a bunch of static.,0,sadness,260,2.6026666666666665,"[-710.5696411132812, 90.35682678222656, -22.351009368896484, 33.7917594909668, 15.619029998779297, -1.520103931427002, -11.24161148071289, -16.282493591308594, 4.006676197052002, 8.328384399414062, -5.7082839012146, -0.13158679008483887, 2.2748820781707764]",4217.586389642887,3256.5308712436345,1918.7933,1.9985892367167552e-05,0.0030023102
260,54,0," Listen, I'm sorry I've been so crazy and jealous and this just I like it a lot.",0,sadness,261,3.07,"[-584.276611328125, 103.33354187011719, -20.387401580810547, 22.806283950805664, 7.525369644165039, -2.8296406269073486, -14.067200660705566, -14.25509262084961, -4.809996604919434, -13.226261138916016, -13.319814682006836, -9.665318489074707, -4.487074375152588]",2191.2012836857734,1795.5424204403148,1733.3501,0.0001864439029484113,0.012000937
261,evelyn_28,0,How do you repay the sacrifice that big? It all feels like a burden. How can I say that? I'm a bad daughter.,0,sadness,262,10.944,"[-696.0993041992188, 36.44724655151367, -17.451414108276367, 21.5461368560791, 7.5121684074401855, 10.88163948059082, -2.4356689453125, -9.081474304199219, -0.15714561939239502, -4.892516613006592, -3.8390705585479736, -3.4451942443847656, -0.6337239742279053]",5351.430165089085,4254.161127784181,2086.3867,2.4664212112654487e-05,0.0028800853
262,evelyn_33,0," I don't know! I was searching for a leak on the other side of the river and got sucked in! This is bad, I can't lose another job. I just can't seem to find my foe!",0,sadness,263,11.52,"[-669.792236328125, 65.84764862060547, -3.8032050132751465, 11.073038101196289, -8.854758262634277, -1.1990374326705933, 3.87764835357666, -11.945566177368164, -6.312495708465576, -4.5239715576171875, -9.882628440856934, -6.984801769256592, -2.0952045917510986]",3826.0822793939556,3397.9369920989484,1534.5015,3.7526642834698713e-05,0.0040149423
263,evelyn_34,0,It's just trying to protect her. But you're right. We don't get to choose who Riley is.,0,sadness,264,10.579,"[-736.2244873046875, 35.299190521240234, -11.628063201904297, 26.93781280517578, 6.290055274963379, 9.889433860778809, -2.1557974815368652, -7.209546089172363, -0.6412917375564575, -3.324615955352783, 3.3793015480041504, -4.960151195526123, -6.769328594207764]",5804.683757567545,4874.23593941753,1926.7677,1.6929294825854777e-05,0.0022381644
264,23226,0," Well, the old lady died.",0,sadness,265,2.48,"[-518.0248413085938, 126.33897399902344, 8.061552047729492, 16.440895080566406, 6.839535713195801, 5.00459098815918, 1.9399296045303345, -4.8949785232543945, -6.747434139251709, -3.6832504272460938, -3.827198028564453, -4.088881492614746, -2.346916913986206]",2484.1213840482046,2468.4515646927553,1291.2521,0.001406579139368491,0.02782163
265,1_11306,0,"I guess the sad truth is, not everyone will accomplish something great. Some of us may just have to find meaning in the little moments that make up life.",0,sadness,266,11.605333333333334,"[-690.8641967773438, 59.95415115356445, -24.044137954711914, 18.004281997680664, 1.0943087339401245, -1.378700852394104, -13.339000701904297, -11.935056686401367, -0.05533181503415108, -7.578876495361328, -9.504926681518555, -0.2043764740228653, 1.561797857284546]",5181.229061038443,3634.1462977289702,1851.6858,8.339588256443248e-05,0.005478428
266,23497,0," I want to apologize if I, you know, seem to tady edgy yesterday, much hour, you know, to hormones, you know.",0,sadness,267,8.99,"[-624.4718627929688, 75.21601104736328, -6.621607303619385, 10.670866966247559, -0.2686488926410675, 2.8046364784240723, -4.54151725769043, -4.681955337524414, -5.016327381134033, -4.503122329711914, -3.1168596744537354, -3.1180808544158936, 1.2559107542037964]",3851.6003891420046,2995.503348736676,1522.3245,0.00010052816833171411,0.0065814196
267,1397,0," Oh, okay, I'm sorry.",0,sadness,268,2.38,"[-591.1802368164062, 104.7667007446289, -18.275096893310547, 28.00026512145996, -1.699172854423523, 2.0626392364501953, -2.7410800457000732, -2.357182264328003, -4.481452941894531, -11.473077774047852, 1.8160849809646606, -1.372558832168579, -8.700389862060547]",3018.4819195637015,2934.250472504463,1676.3114,9.947272525895589e-05,0.0069777025
268,11503,0," Ah! Yeah, I, uh... I give up a job too.",0,sadness,269,4.57,"[-664.3809204101562, 65.43617248535156, -6.32861328125, 16.62944221496582, 4.639404296875, 13.14666748046875, -0.668691098690033, -5.256931781768799, -4.0255656242370605, -10.61949348449707, -8.460990905761719, -5.405590534210205, 3.582061290740967]",5727.457375582477,4001.746880750503,1715.8364,6.005988978969084e-05,0.0044732066
269,15017,0," I used to think of you as somebody that would never, ever hurt me.",0,sadness,270,5.19,"[-651.3894653320312, 61.988555908203125, -12.8094482421875, 17.741056442260742, 7.626625061035156, -0.9068196415901184, -3.9365508556365967, -5.372574329376221, -11.237749099731445, -13.81550121307373, -9.737957954406738, -7.358951091766357, -7.864150047302246]",4058.0318504800207,3379.3356432566425,1880.5143,7.809398428236952e-05,0.0051217386
270,7236,0, I just want to be married again.,0,sadness,271,3.19,"[-641.8031616210938, 99.80921936035156, -2.797553300857544, 32.89692306518555, 17.573444366455078, 12.555604934692383, 2.300011396408081, -0.5552838444709778, -3.357572317123413, -3.1750292778015137, -0.6914035677909851, -5.731201171875, -3.1629390716552734]",3391.8481056701567,3121.752918384302,1759.4843,7.222622563282922e-05,0.0061345752
271,18283,0, I lost my mom to suicide.,0,sadness,272,2.900657596371882,"[-594.0374755859375, 100.6841049194336, -2.8180935382843018, 16.899988174438477, 3.2400972843170166, -4.8744988441467285, -3.3090224266052246, 3.3420674800872803, -7.268511772155762, -10.09797477722168, 2.565838575363159, 0.5635727643966675, -3.8100061416625977]",3214.546824690325,2881.982173499692,1450.2305,0.00016783795698836857,0.008455633
272,4396,0, We wanted to throw you a big surprise and a great shower and now you don't have either.,0,sadness,273,6.45,"[-681.2738037109375, 74.7867431640625, -12.850935935974121, 8.609366416931152, 4.60350227355957, 0.48239070177078247, -9.70661735534668, -1.3983718156814575, 0.4106089174747467, -6.4491496086120605, -0.5109020471572876, -1.5705645084381104, -6.7590813636779785]",4134.479135756178,3466.108423822638,1723.9431,8.56430884389447e-05,0.006046471
273,6503,0, I mean I feel terrible but I have to do this if I want my marriage.,0,sadness,274,3.82,"[-605.4317626953125, 98.95118713378906, 11.386763572692871, 21.889223098754883, 0.04491790011525154, -0.9529733657836914, -0.4993271231651306, -9.891522407531738, -5.735031604766846, -5.984082221984863, -5.016690731048584, -7.253533363342285, -6.399494171142578]",2982.1909463615566,2490.703433772783,1540.5414,0.00028086585517118196,0.01093595
274,3242,0, I've been talking to you for five minutes now about killing myself and no one's even looked up from their desk. Hang on.,0,sadness,275,7.7,"[-650.039794921875, 80.84069061279297, -9.363094329833984, 10.780619621276855, 2.794955253601074, 1.929374098777771, -6.9829254150390625, -5.171067714691162, -6.865988731384277, -4.925181865692139, -2.0203042030334473, -3.596926689147949, 5.456854820251465]",3929.649952022726,3243.845251080083,1644.5809,0.00010918286606613695,0.0065488787
275,22888,0," Come on, sweetie, you've had to work late every night for the past two weeks. What is it this time? Actually, it's kind of my fault. I quit today.",0,sadness,276,6.19,"[-594.6603393554688, 87.53694915771484, 2.647097587585449, 22.99458122253418, 6.001455307006836, 10.309972763061523, 0.518261194229126, -0.31586265563964844, -9.91549015045166, -6.087181091308594, -3.611825942993164, -7.132566452026367, -5.08786678314209]",2817.092695632689,2350.8730484530242,1607.088,0.0002037663825014284,0.010599862
276,6110,0," Alright guess what? The baby's coming and I don't know what to do. Oh, could I throw up in my diaper, Jeanie?",0,sadness,277,5.78,"[-514.4764404296875, 77.76058197021484, -27.717058181762695, 15.749496459960938, -5.293816089630127, -0.6824020743370056, -8.077799797058105, -13.31702995300293, -11.989386558532715, -17.465290069580078, -13.364877700805664, -5.217113494873047, -10.073161125183105]",3595.1441898972853,2650.1708470148924,1656.05,0.0007534398994355708,0.02036463
277,14315,0, That isn't as done with the whole dating thing.,0,sadness,278,3.15,"[-528.5055541992188, 56.22507858276367, 17.633817672729492, 31.551570892333984, 11.804977416992188, 7.874064922332764, -0.9786971807479858, 9.700653076171875, 2.8499629497528076, 2.189070224761963, 0.5040420889854431, 1.2269881963729858, -1.75741446018219]",4850.635624957795,4269.484721114333,1468.5638,0.0008339290977944584,0.0122629125
278,4125,0, There's not gonna be a wedding. Ross and I are not getting married.,0,sadness,279,2.900657596371882,"[-515.98388671875, 114.64515686035156, -1.3607410192489624, 34.2585334777832, 17.98857879638672, -1.7849855422973633, -13.517447471618652, -8.20366382598877, -1.2337145805358887, -5.495832920074463, -2.9745593070983887, -0.4461623430252075, -5.9534807205200195]",2685.5891099101514,2186.4750538098588,1717.0962,0.0009766122417509445,0.022500725
279,12374,0," You know, you wear a white coat, I wear a blue blazer. That means we can't be friends at work. Them, so be it. You know, yeah.",0,sadness,280,6.44,"[-632.0389404296875, 87.81075286865234, 1.387223720550537, 21.674930572509766, 10.028570175170898, 12.589340209960938, -6.175952911376953, -2.939631938934326, -4.403446197509766, -9.308422088623047, -6.648506164550781, -8.771271705627441, -2.3127200603485107]",4213.495358243717,3367.754731411599,1636.5709,0.00018069392900980956,0.008852756
280,17781,0, Please promise me that you'll tell her that.,0,sadness,281,3.32,"[-638.6841430664062, 71.18009948730469, 10.787886619567871, 24.15498161315918, 10.75397777557373, 9.050989151000977, 1.9854437112808228, -1.3322216272354126, -6.7998270988464355, -2.2062363624572754, -1.1614445447921753, -7.244325160980225, -4.222987651824951]",5264.489172537383,3598.2384424717393,1785.5109,0.000204859745749013,0.009196094
281,7360,0," One more chance, Ursula, please.",0,sadness,282,2.45,"[-613.5372314453125, 63.73101806640625, -8.672295570373535, 39.21564483642578, 3.3486549854278564, 7.485493183135986, 1.8709999322891235, 0.6731696724891663, -1.855787992477417, -3.3364803791046143, -0.6138038039207458, -1.1595826148986816, 1.7611658573150635]",3326.2635619985545,2763.0888114978698,2029.6047,0.00010182636957761288,0.006901463
282,5990,0," No. No, I don't. Could you be a deer and go tell him?",0,sadness,283,9.82,"[-695.2298583984375, 43.82217788696289, -7.6290082931518555, 13.859786033630371, 1.8117635250091553, 1.5555146932601929, -3.143817186355591, -1.260003685951233, -0.3092266023159027, -6.577713966369629, -3.551870107650757, -3.3805060386657715, -3.9673526287078857]",6965.739409521196,4864.977934659663,1684.51,8.946482576566962e-05,0.004612243
283,2745,0, I'm gonna kill myself.,0,sadness,284,2.15,"[-630.7164916992188, 82.6691665649414, -1.1581321954727173, 27.004247665405273, 8.646563529968262, 7.677857875823975, 3.604804039001465, 2.2115018367767334, -3.0613322257995605, 5.249197483062744, 8.674139022827148, -2.6862447261810303, 3.1565628051757812]",3732.393534804417,3883.0290774780947,1516.5107,0.0001469218290248815,0.007532137
284,15013,0, you know without without these arms,0,sadness,285,8.99,"[-648.6493530273438, 26.068891525268555, -5.312808513641357, 10.61114501953125, -1.2975265979766846, 0.9422060251235962, 0.8370552062988281, -3.2574381828308105, -5.139406681060791, -6.075457572937012, -5.801811218261719, -6.5634765625, -4.911701679229736]",5835.294578285061,4239.172111415001,2189.8108,5.844751854297246e-05,0.0034672045
285,15163,0, And I'm ashamed to say that I took it. I advised the fellow actor to play a role.,0,sadness,286,9.699977324263038,"[-664.3956909179688, 58.413230895996094, -7.692173480987549, 8.979120254516602, 6.769028186798096, -2.5822834968566895, -9.216904640197754, -4.1312432289123535, -0.7329027056694031, -7.632283687591553, -2.8785243034362793, 0.3394162952899933, -0.9188231229782104]",6525.567206730873,4214.564602376185,1638.2455,0.0001520236704594525,0.006518959
286,1495,0," Yeah, me too.",0,sadness,287,1.77,"[-598.6038818359375, 82.12647247314453, -14.311331748962402, 30.74428367614746, 6.246261119842529, 1.6743614673614502, 4.858748912811279, 7.219264507293701, 0.3725893199443817, -1.1310980319976807, 0.430058091878891, -1.8185213804244995, 0.013246823102235794]",3411.7987009680205,3048.253536269043,1700.5803,0.00017145713423886026,0.007330966
287,4429,0, I tried to reach it work. There's been a fire.,0,sadness,288,4.36,"[-676.7992553710938, 44.62247085571289, -11.047780990600586, 17.176679611206055, -0.7524009943008423, 4.896243572235107, -3.4845328330993652, -2.2837860584259033, -5.968647480010986, 1.124330997467041, 1.9387071132659912, -3.054914712905884, 0.6156274676322937]",6102.436962656731,4372.997498220942,1998.8977,6.669795089823576e-05,0.004324577
